"time","timezone_shift","city_name","temp_c","feels_like_c","temp_min_c","temp_max_c","pressure_hpa","humidity_percent","wind_speed_ms","wind_deg","rain_1h_mm","rain_3h_mm","snow_1h_mm","snow_3h_mm","clouds_percent","weather_type_id"
2021-04-02 10:00:00,7200,Pietermaritzburg,27.6,32.45,27.22,28.87,1013.0,76.0,0.55,14,,,,,0,800
2021-04-02 11:00:00,7200,Pietermaritzburg,29.38,33.66,28.33,32.7,1011.0,73.0,2.22,99,,,,,0,800
2021-04-02 12:00:00,7200,Pietermaritzburg,29.75,35.89,28.33,32.7,1010.0,76.0,0.45,104,,,,,0,800
2021-04-02 13:00:00,7200,Pietermaritzburg,29.57,34.36,27.78,32.7,1010.0,76.0,2.22,99,,,,,0,800
2021-04-02 14:00:00,7200,Pietermaritzburg,27.26,31.09,24.94,28.89,1010.0,79.0,2.26,59,,,,,45,802
2021-04-02 15:00:00,7200,Pietermaritzburg,26.58,30.5,24.94,28.33,1010.0,83.0,2.26,59,,,,,45,802
2021-04-02 16:00:00,7200,Pietermaritzburg,23.7,27.77,22.22,26.04,1013.0,87.0,0.45,219,,,,,45,802
2021-04-02 17:00:00,7200,Pietermaritzburg,20.07,20.73,17.42,23.33,1016.0,90.0,3.28,172,,,,,0,800
2021-04-02 18:00:00,7200,Pietermaritzburg,19.68,20.02,17.42,23.33,1016.0,88.0,3.28,172,,,,,0,800
2021-04-02 19:00:00,7200,Pietermaritzburg,19.29,19.77,17.42,22.22,1017.0,92.0,3.28,172,,,,,0,800
2021-04-02 20:00:00,7200,Pietermaritzburg,19.0,19.8,16.64,22.78,1018.0,92.0,2.65,184,0.54,,,,100,500
2021-04-02 21:00:00,7200,Pietermaritzburg,18.83,19.49,16.64,21.67,1019.0,91.0,2.65,184,0.54,,,,100,500
2021-04-02 22:00:00,7200,Pietermaritzburg,18.4,18.96,16.64,20.56,1019.0,92.0,2.65,184,0.54,,,,100,500
2021-04-02 23:00:00,7200,Pietermaritzburg,17.64,19.19,15.97,19.44,1019.0,93.0,0.89,154,0.33,,,,0,500
2021-04-03 00:00:00,7200,Pietermaritzburg,17.22,18.1,15.97,20.0,1019.0,94.0,1.72,168,0.33,,,,0,500
2021-04-03 01:00:00,7200,Pietermaritzburg,17.26,18.02,15.97,20.0,1019.0,92.0,1.72,168,0.33,,,,0,500
2021-04-03 02:00:00,7200,Pietermaritzburg,16.9,17.82,14.51,20.56,1019.0,89.0,1.03,105,0.23,,,,100,500
2021-04-03 03:00:00,7200,Pietermaritzburg,16.78,17.72,14.51,20.0,1020.0,90.0,1.03,105,0.23,,,,100,500
2021-04-03 04:00:00,7200,Pietermaritzburg,16.85,17.75,14.51,20.0,1020.0,89.0,1.03,105,0.23,,,,100,500
2021-04-03 05:00:00,7200,Pietermaritzburg,17.26,18.79,14.77,20.0,1021.0,88.0,0.25,119,,,,,0,800
2021-04-03 06:00:00,7200,Pietermaritzburg,17.46,19.0,14.77,20.56,1022.0,87.0,0.25,119,,,,,0,800
2021-04-03 07:00:00,7200,Pietermaritzburg,18.01,19.41,14.77,21.67,1021.0,82.0,0.25,119,,,,,0,800
2021-04-03 08:00:00,7200,Pietermaritzburg,20.05,20.48,18.67,22.22,1021.0,79.0,2.38,183,,,,,97,804
2021-04-03 09:00:00,7200,Pietermaritzburg,20.74,20.95,18.67,22.78,1021.0,73.0,2.38,183,,,,,97,804
2021-04-03 10:00:00,7200,Pietermaritzburg,21.15,20.77,18.67,23.33,1021.0,64.0,2.38,183,,,,,97,804
2021-04-03 11:00:00,7200,Pietermaritzburg,21.57,21.58,19.52,23.33,1021.0,68.0,2.5,143,,,,,0,800
2021-04-03 12:00:00,7200,Pietermaritzburg,21.13,21.57,19.52,22.78,1020.0,75.0,2.5,143,,,,,0,800
2021-04-03 13:00:00,7200,Pietermaritzburg,21.12,21.64,19.52,22.78,1020.0,76.0,2.5,143,,,,,0,800
2021-04-03 14:00:00,7200,Pietermaritzburg,19.33,19.61,16.84,22.22,1021.0,79.0,2.22,134,,,,,99,804
2021-04-03 15:00:00,7200,Pietermaritzburg,18.94,19.3,16.84,22.22,1021.0,82.0,2.22,134,,,,,99,804
2021-04-03 16:00:00,7200,Pietermaritzburg,18.66,18.77,16.84,21.67,1021.0,80.0,2.22,134,,,,,99,804
2021-04-03 17:00:00,7200,Pietermaritzburg,17.77,18.09,14.36,21.67,1022.0,82.0,1.68,159,,,,,0,800
2021-04-03 18:00:00,7200,Pietermaritzburg,17.59,18.04,14.36,21.67,1022.0,85.0,1.68,159,,,,,0,800
2021-04-03 19:00:00,7200,Pietermaritzburg,17.41,18.0,14.36,21.11,1022.0,88.0,1.68,159,,,,,0,800
2021-04-03 20:00:00,7200,Pietermaritzburg,16.9,18.15,14.24,20.0,1022.0,90.0,0.65,283,,,,,100,804
2021-04-03 21:00:00,7200,Pietermaritzburg,16.53,17.77,14.24,20.0,1022.0,92.0,0.65,283,,,,,100,804
2021-04-03 22:00:00,7200,Pietermaritzburg,16.46,17.74,14.24,20.56,1022.0,93.0,0.65,283,,,,,100,804
2021-04-03 23:00:00,7200,Pietermaritzburg,15.96,17.52,12.59,20.0,1022.0,94.0,0.07,77,,,,,0,800
2021-04-04 00:00:00,7200,Pietermaritzburg,15.34,16.69,12.59,19.44,1021.0,94.0,0.07,77,,,,,0,800
2021-04-04 01:00:00,7200,Pietermaritzburg,15.44,16.82,12.59,18.89,1021.0,94.0,0.07,77,,,,,0,800
2021-04-04 02:00:00,7200,Pietermaritzburg,14.5,14.81,11.22,18.89,1020.0,94.0,1.15,334,,,,,39,802
2021-04-04 03:00:00,7200,Pietermaritzburg,14.11,14.34,11.22,18.89,1020.0,95.0,1.15,334,,,,,39,802
2021-04-04 04:00:00,7200,Pietermaritzburg,13.75,13.87,11.22,18.33,1020.0,95.0,1.15,334,,,,,39,802
2021-04-04 05:00:00,7200,Pietermaritzburg,15.67,16.58,13.89,18.89,1020.0,96.0,1.02,353,,,,,0,800
2021-04-04 06:00:00,7200,Pietermaritzburg,17.41,18.65,14.93,21.67,1020.0,91.0,1.02,353,,,,,0,800
2021-04-04 07:00:00,7200,Pietermaritzburg,18.92,19.82,14.93,23.33,1020.0,78.0,1.02,353,,,,,0,800
2021-04-04 08:00:00,7200,Pietermaritzburg,21.41,23.15,19.44,23.89,1019.0,76.0,0.91,70,,,,,12,801
2021-04-04 09:00:00,7200,Pietermaritzburg,22.21,24.01,21.11,23.89,1019.0,73.0,0.91,70,,,,,12,801
2021-04-04 10:00:00,7200,Pietermaritzburg,22.73,24.64,22.22,23.89,1018.0,72.0,0.91,70,,,,,12,801
2021-04-04 11:00:00,7200,Pietermaritzburg,23.94,26.57,23.33,25.53,1016.0,71.0,0.45,140,,,,,0,800
2021-04-04 12:00:00,7200,Pietermaritzburg,23.46,24.96,22.22,25.53,1016.0,75.0,2.32,129,,,,,0,800
2021-04-04 13:00:00,7200,Pietermaritzburg,23.41,24.89,22.22,25.53,1016.0,75.0,2.32,129,,,,,0,800
2021-04-04 14:00:00,7200,Pietermaritzburg,21.52,22.78,19.74,23.89,1016.0,80.0,2.15,103,,,,,0,800
2021-04-04 15:00:00,7200,Pietermaritzburg,20.83,22.05,19.74,23.33,1015.0,83.0,2.15,103,,,,,0,800
2021-04-04 16:00:00,7200,Pietermaritzburg,20.21,21.49,18.89,22.78,1015.0,87.0,2.15,103,,,,,0,800
2021-04-04 17:00:00,7200,Pietermaritzburg,17.85,19.67,14.72,22.22,1017.0,89.0,0.24,12,,,,,0,800
2021-04-04 18:00:00,7200,Pietermaritzburg,17.08,18.75,14.72,21.11,1017.0,91.0,0.24,12,,,,,0,800
2021-04-04 19:00:00,7200,Pietermaritzburg,16.78,18.4,14.72,21.11,1018.0,92.0,0.24,12,,,,,0,800
2021-04-04 20:00:00,7200,Pietermaritzburg,16.37,17.46,13.58,20.56,1018.0,92.0,0.79,336,,,,,0,800
2021-04-04 21:00:00,7200,Pietermaritzburg,15.89,16.87,13.58,20.0,1018.0,93.0,0.79,336,,,,,0,800
2021-04-04 22:00:00,7200,Pietermaritzburg,15.85,16.87,13.58,20.56,1017.0,94.0,0.79,336,,,,,0,800
2021-04-04 23:00:00,7200,Pietermaritzburg,15.27,15.7,12.73,20.0,1017.0,94.0,1.34,314,,,,,0,800
2021-04-05 00:00:00,7200,Pietermaritzburg,15.17,15.63,12.73,19.44,1017.0,95.0,1.34,314,,,,,0,800
2021-04-05 01:00:00,7200,Pietermaritzburg,15.39,15.92,12.73,18.89,1017.0,95.0,1.34,314,,,,,0,800
2021-04-05 02:00:00,7200,Pietermaritzburg,15.64,16.41,11.77,18.89,1017.0,94.0,1.04,310,,,,,0,800
2021-04-05 03:00:00,7200,Pietermaritzburg,16.14,16.91,11.77,20.56,1018.0,91.0,1.04,310,,,,,0,800
2021-04-05 04:00:00,7200,Pietermaritzburg,16.04,16.71,11.77,20.56,1018.0,90.0,1.04,310,,,,,0,800
2021-04-05 05:00:00,7200,Pietermaritzburg,17.76,19.48,16.43,20.56,1019.0,88.0,0.24,316,,,,,0,800
2021-04-05 06:00:00,7200,Pietermaritzburg,19.44,20.55,16.43,22.78,1019.0,71.0,0.24,316,,,,,0,800
2021-04-05 07:00:00,7200,Pietermaritzburg,20.27,21.35,16.43,23.89,1019.0,67.0,0.24,316,,,,,0,800
2021-04-05 08:00:00,7200,Pietermaritzburg,22.84,24.03,21.67,24.56,1019.0,69.0,1.61,134,,,,,0,800
2021-04-05 09:00:00,7200,Pietermaritzburg,23.66,25.36,22.78,25.0,1019.0,71.0,1.61,134,,,,,0,800
2021-04-05 10:00:00,7200,Pietermaritzburg,24.53,26.19,23.86,25.56,1018.0,67.0,1.61,134,,,,,0,800
2021-04-05 11:00:00,7200,Pietermaritzburg,25.22,25.91,24.9,25.6,1017.0,65.0,3.11,118,,,,,0,800
2021-04-05 12:00:00,7200,Pietermaritzburg,25.22,26.22,24.9,25.6,1016.0,68.0,3.11,118,,,,,0,800
2021-04-05 13:00:00,7200,Pietermaritzburg,25.21,26.21,24.9,25.6,1017.0,68.0,3.11,118,,,,,0,800
2021-04-05 14:00:00,7200,Pietermaritzburg,22.51,22.39,20.5,25.0,1017.0,76.0,4.2,113,,,,,0,800
2021-04-05 15:00:00,7200,Pietermaritzburg,21.79,21.89,20.5,24.44,1017.0,82.0,4.2,113,,,,,0,800
2021-04-05 16:00:00,7200,Pietermaritzburg,21.76,23.45,20.5,23.89,1018.0,81.0,1.79,214,,,,,0,800
2021-04-05 17:00:00,7200,Pietermaritzburg,18.86,21.23,14.25,23.33,1018.0,90.0,0.12,122,,,,,0,800
2021-04-05 18:00:00,7200,Pietermaritzburg,18.52,20.89,14.25,23.33,1018.0,92.0,0.12,122,,,,,0,800
2021-04-05 19:00:00,7200,Pietermaritzburg,18.5,20.94,14.25,22.78,1019.0,93.0,0.12,122,,,,,0,800
2021-04-05 20:00:00,7200,Pietermaritzburg,18.79,20.89,13.35,22.78,1019.0,94.0,0.87,315,,,,,19,801
2021-04-05 21:00:00,7200,Pietermaritzburg,18.49,20.4,13.35,22.22,1019.0,93.0,0.87,315,,,,,19,801
2021-04-05 22:00:00,7200,Pietermaritzburg,17.82,19.04,13.35,22.22,1020.0,87.0,0.89,275,,,,,19,801
2021-04-05 23:00:00,7200,Pietermaritzburg,18.64,20.6,13.86,22.22,1018.0,94.0,0.99,322,,,,,0,800
2021-04-06 00:00:00,7200,Pietermaritzburg,18.22,20.0,13.86,22.22,1018.0,94.0,0.99,322,,,,,0,800
2021-04-06 01:00:00,7200,Pietermaritzburg,18.35,20.19,13.86,22.22,1018.0,94.0,0.99,322,,,,,0,800
2021-04-06 02:00:00,7200,Pietermaritzburg,18.37,20.28,13.86,22.22,1019.0,94.0,0.9,274,,,,,52,803
2021-04-06 03:00:00,7200,Pietermaritzburg,18.21,19.98,13.86,22.22,1019.0,93.0,0.9,274,,,,,52,803
2021-04-06 04:00:00,7200,Pietermaritzburg,18.13,19.87,13.86,22.78,1020.0,93.0,0.9,274,,,,,52,803
2021-04-06 05:00:00,7200,Pietermaritzburg,19.12,21.26,17.33,22.78,1021.0,94.0,1.02,286,,,,,0,800
2021-04-06 06:00:00,7200,Pietermaritzburg,19.3,21.51,17.33,22.78,1021.0,94.0,1.02,286,,,,,0,800
2021-04-06 07:00:00,7200,Pietermaritzburg,19.84,22.06,17.33,22.78,1021.0,91.0,1.02,286,,,,,0,800
2021-04-06 08:00:00,7200,Pietermaritzburg,23.44,26.13,19.98,25.0,1022.0,77.0,0.89,250,,,,,23,801
2021-04-06 09:00:00,7200,Pietermaritzburg,22.99,25.04,19.98,23.33,1021.0,79.0,1.78,120,,,,,23,801
2021-04-06 10:00:00,7200,Pietermaritzburg,23.13,25.25,19.98,23.89,1021.0,79.0,1.78,120,,,,,23,801
2021-04-06 11:00:00,7200,Pietermaritzburg,21.79,23.14,20.16,23.89,1020.0,89.0,3.28,117,0.33,,,,0,500
2021-04-06 12:00:00,7200,Pietermaritzburg,20.76,22.05,19.44,22.78,1020.0,94.0,3.28,117,0.33,,,,0,500
2021-04-06 13:00:00,7200,Pietermaritzburg,20.25,21.38,18.89,22.46,1020.0,95.0,3.28,117,0.33,,,,0,500
2021-04-06 14:00:00,7200,Pietermaritzburg,19.37,20.78,17.18,21.11,1020.0,95.0,2.32,146,0.31,,,,85,500
2021-04-06 15:00:00,7200,Pietermaritzburg,19.01,20.26,17.18,21.11,1021.0,95.0,2.32,146,0.31,,,,85,500
2021-04-06 16:00:00,7200,Pietermaritzburg,18.8,19.96,17.18,21.11,1021.0,95.0,2.32,146,0.31,,,,85,500
2021-04-06 17:00:00,7200,Pietermaritzburg,18.58,20.65,16.58,21.11,1022.0,95.0,0.89,99,0.33,,,,0,500
2021-04-06 18:00:00,7200,Pietermaritzburg,18.88,21.08,16.58,21.67,1022.0,95.0,0.89,99,0.33,,,,0,500
2021-04-06 19:00:00,7200,Pietermaritzburg,18.57,20.64,16.58,21.11,1022.0,95.0,0.89,99,0.33,,,,0,500
2021-04-06 20:00:00,7200,Pietermaritzburg,18.31,20.68,15.86,20.56,1022.0,95.0,0.3,10,,,,,100,804
2021-04-06 21:00:00,7200,Pietermaritzburg,17.87,20.13,15.86,20.0,1022.0,96.0,0.3,10,,,,,100,804
2021-04-06 22:00:00,7200,Pietermaritzburg,17.68,19.8,15.86,20.56,1021.0,95.0,0.3,10,,,,,100,804
2021-04-06 23:00:00,7200,Pietermaritzburg,17.33,18.55,14.93,20.56,1021.0,96.0,1.47,15,,,,,0,800
2021-04-07 00:00:00,7200,Pietermaritzburg,17.24,18.36,14.93,20.56,1020.0,95.0,1.47,15,,,,,0,800
2021-04-07 01:00:00,7200,Pietermaritzburg,17.39,18.64,14.93,20.56,1020.0,96.0,1.47,15,,,,,0,800
2021-04-07 02:00:00,7200,Pietermaritzburg,17.69,19.08,15.18,20.56,1018.0,96.0,1.44,18,,,,,100,804
2021-04-07 03:00:00,7200,Pietermaritzburg,17.74,19.08,15.18,21.11,1018.0,95.0,1.44,18,,,,,100,804
2021-04-07 04:00:00,7200,Pietermaritzburg,17.84,19.22,15.18,21.11,1018.0,95.0,1.44,18,,,,,100,804
2021-04-07 05:00:00,7200,Pietermaritzburg,18.72,20.65,17.43,21.67,1018.0,96.0,1.28,8,,,,,0,800
2021-04-07 06:00:00,7200,Pietermaritzburg,18.83,20.73,17.43,21.11,1019.0,95.0,1.28,8,,,,,0,800
2021-04-07 07:00:00,7200,Pietermaritzburg,19.24,21.32,17.43,21.67,1019.0,95.0,1.28,8,,,,,0,800
2021-04-07 08:00:00,7200,Pietermaritzburg,21.61,24.87,20.0,25.94,1018.0,95.0,1.16,15,,,,,99,804
2021-04-07 09:00:00,7200,Pietermaritzburg,22.15,25.77,20.56,25.94,1018.0,96.0,1.16,15,,,,,99,804
2021-04-07 10:00:00,7200,Pietermaritzburg,23.28,26.93,21.54,25.94,1017.0,90.0,1.16,15,,,,,99,804
2021-04-07 11:00:00,7200,Pietermaritzburg,25.41,28.24,23.89,27.83,1017.0,82.0,2.76,127,,,,,0,800
2021-04-07 12:00:00,7200,Pietermaritzburg,26.0,29.14,25.0,27.83,1016.0,82.0,2.76,127,,,,,0,800
2021-04-07 13:00:00,7200,Pietermaritzburg,25.53,29.06,23.89,27.83,1016.0,88.0,2.76,127,,,,,0,800
2021-04-07 14:00:00,7200,Pietermaritzburg,23.75,27.4,21.75,25.0,1017.0,90.0,1.51,346,0.56,,,,6,500
2021-04-07 15:00:00,7200,Pietermaritzburg,23.07,26.37,21.75,24.44,1017.0,90.0,1.51,346,0.56,,,,6,500
2021-04-07 16:00:00,7200,Pietermaritzburg,22.45,25.71,21.67,23.89,1017.0,93.0,1.51,346,0.56,,,,6,500
2021-04-07 17:00:00,7200,Pietermaritzburg,20.38,22.59,15.11,23.89,1018.0,94.0,1.71,360,,,,,0,800
2021-04-07 18:00:00,7200,Pietermaritzburg,19.68,21.65,15.11,23.33,1019.0,95.0,1.71,360,,,,,0,800
2021-04-07 19:00:00,7200,Pietermaritzburg,19.54,21.45,15.11,23.33,1019.0,95.0,1.71,360,,,,,0,800
2021-04-07 20:00:00,7200,Pietermaritzburg,18.52,19.71,14.14,22.22,1018.0,95.0,2.11,332,,,,,75,803
2021-04-07 21:00:00,7200,Pietermaritzburg,17.9,18.84,14.14,22.22,1018.0,95.0,2.11,332,,,,,75,803
2021-04-07 22:00:00,7200,Pietermaritzburg,17.71,18.57,14.14,22.22,1018.0,95.0,2.11,332,,,,,75,803
2021-04-07 23:00:00,7200,Pietermaritzburg,17.6,18.8,13.23,22.22,1018.0,95.0,1.57,335,,,,,0,800
2021-04-01 00:00:00,-14400,Toronto,5.53,-0.8,3.33,7.22,1017.0,49.0,5.42,309,,,,,0,800
2021-04-01 01:00:00,-14400,Toronto,4.39,-1.97,2.22,6.94,1018.0,52.0,5.42,309,,,,,0,800
2021-04-01 02:00:00,-14400,Toronto,3.21,-4.38,1.67,4.0,1018.0,56.0,7.16,345,,,,,100,804
2021-04-01 03:00:00,-14400,Toronto,2.44,-5.23,1.11,3.33,1017.0,56.0,7.16,345,,,,,100,804
2021-04-01 04:00:00,-14400,Toronto,2.03,-5.58,0.56,3.1,1018.0,60.0,7.16,345,,,,,100,804
2021-04-01 05:00:00,-14400,Toronto,1.45,-5.95,0.0,2.22,1018.0,55.0,6.62,334,,,,,0,800
2021-04-01 06:00:00,-14400,Toronto,0.74,-6.81,-0.56,1.89,1019.0,51.0,6.62,334,,,,,0,800
2021-04-01 07:00:00,-14400,Toronto,0.22,-7.45,-1.67,1.89,1019.0,47.0,6.62,334,,,,,0,800
2021-04-01 08:00:00,-14400,Toronto,-0.61,-8.22,-2.22,0.35,1018.0,47.0,6.45,322,,,,,90,804
2021-04-01 09:00:00,-14400,Toronto,-1.24,-8.74,-2.78,0.35,1018.0,55.0,6.45,322,,,,,90,804
2021-04-01 10:00:00,-14400,Toronto,-1.51,-9.1,-2.78,-0.05,1018.0,51.0,6.45,322,,,,,90,804
2021-04-01 11:00:00,-14400,Toronto,-1.82,-9.53,-3.33,-0.22,1018.0,51.0,6.58,305,,,,,0,800
2021-04-01 12:00:00,-14400,Toronto,-1.46,-9.14,-2.78,-0.22,1018.0,51.0,6.58,305,,,,,0,800
2021-04-01 13:00:00,-14400,Toronto,-0.23,-7.83,-1.67,1.11,1019.0,51.0,6.58,305,,,,,0,800
2021-04-01 14:00:00,-14400,Toronto,0.58,-8.21,-1.11,1.67,1019.0,51.0,8.38,340,,,,,57,803
2021-04-01 15:00:00,-14400,Toronto,0.05,-8.7,-1.11,1.0,1020.0,55.0,8.38,340,,,,,57,803
2021-04-01 16:00:00,-14400,Toronto,0.52,-8.09,-0.15,1.11,1020.0,60.0,8.38,340,,,,,57,803
2021-04-01 17:00:00,-14400,Toronto,1.63,-7.37,0.53,2.22,1020.0,55.0,8.93,333,,,,,0,800
2021-04-01 18:00:00,-14400,Toronto,1.91,-7.39,0.0,3.0,1021.0,41.0,8.93,333,,,,,0,800
2021-04-01 19:00:00,-14400,Toronto,1.7,-7.62,0.23,3.33,1021.0,41.0,8.93,333,,,,,0,800
2021-04-01 20:00:00,-14400,Toronto,-0.36,-10.12,-1.67,1.11,1021.0,43.0,9.44,329,,,,,99,804
2021-04-01 21:00:00,-14400,Toronto,-1.0,-10.8,-2.22,0.61,1022.0,43.0,9.44,329,,,,,99,804
2021-04-01 22:00:00,-14400,Toronto,-1.13,-10.94,-2.0,0.21,1022.0,43.0,9.44,329,,,,,99,804
2021-04-01 23:00:00,-14400,Toronto,-0.78,-9.48,-1.67,0.06,1023.0,43.0,7.89,337,,,,,0,800
2021-04-02 00:00:00,-14400,Toronto,-0.98,-8.61,-2.22,0.06,1023.0,37.0,6.17,330,,,,,20,801
2021-04-02 01:00:00,-14400,Toronto,-1.17,-10.06,-2.22,0.06,1024.0,34.0,7.89,337,,,,,0,800
2021-04-02 02:00:00,-14400,Toronto,-1.36,-10.32,-2.22,-0.36,1025.0,31.0,7.9,349,,,,,53,803
2021-04-02 03:00:00,-14400,Toronto,-1.49,-10.46,-2.78,-0.36,1025.0,31.0,7.9,349,,,,,53,803
2021-04-02 04:00:00,-14400,Toronto,-1.53,-10.54,-2.22,-0.36,1025.0,29.0,7.9,349,,,,,53,803
2021-04-02 05:00:00,-14400,Toronto,-1.76,-10.21,-2.78,-1.0,1025.0,29.0,7.09,344,,,,,0,800
2021-04-02 06:00:00,-14400,Toronto,-2.04,-10.47,-3.33,-1.0,1026.0,31.0,7.09,344,,,,,0,800
2021-04-02 07:00:00,-14400,Toronto,-2.31,-10.75,-3.33,-1.14,1026.0,31.0,7.09,344,,,,,0,800
2021-04-02 08:00:00,-14400,Toronto,-2.75,-11.1,-3.89,-1.43,1026.0,31.0,6.95,341,,,,,0,800
2021-04-02 09:00:00,-14400,Toronto,-3.14,-11.48,-4.44,-1.43,1027.0,33.0,6.95,341,,,,,0,800
2021-04-02 10:00:00,-14400,Toronto,-3.41,-11.71,-5.0,-1.43,1027.0,36.0,6.95,341,,,,,0,800
2021-04-02 11:00:00,-14400,Toronto,-3.71,-11.97,-5.0,-2.0,1028.0,36.0,6.88,339,,,,,0,800
2021-04-02 12:00:00,-14400,Toronto,-3.45,-11.75,-5.0,-2.0,1029.0,33.0,6.88,339,,,,,0,800
2021-04-02 13:00:00,-14400,Toronto,-2.33,-10.62,-3.33,-1.11,1029.0,31.0,6.88,339,,,,,0,800
2021-04-02 14:00:00,-14400,Toronto,-0.82,-7.19,-2.22,0.56,1030.0,27.0,4.12,330,,,,,1,800
2021-04-02 15:00:00,-14400,Toronto,0.49,-7.48,-1.26,1.67,1030.0,25.0,6.41,341,,,,,0,800
2021-04-02 16:00:00,-14400,Toronto,1.59,-6.42,-0.26,3.33,1030.0,21.0,6.41,341,,,,,0,800
2021-04-02 17:00:00,-14400,Toronto,2.64,-5.12,0.72,4.44,1029.0,26.0,6.28,335,,,,,0,800
2021-04-02 18:00:00,-14400,Toronto,2.91,-4.87,0.72,5.0,1028.0,25.0,6.28,335,,,,,0,800
2021-04-02 19:00:00,-14400,Toronto,3.57,-4.18,1.67,5.56,1028.0,25.0,6.28,335,,,,,0,800
2021-04-02 20:00:00,-14400,Toronto,3.77,-4.42,1.67,5.0,1027.0,22.0,6.81,345,,,,,0,800
2021-04-02 21:00:00,-14400,Toronto,4.02,-4.16,1.67,5.56,1027.0,22.0,6.81,345,,,,,0,800
2021-04-02 22:00:00,-14400,Toronto,3.46,-4.71,1.11,6.11,1027.0,23.0,6.81,345,,,,,0,800
2021-04-02 23:00:00,-14400,Toronto,2.61,-4.82,0.0,5.0,1027.0,23.0,5.7,338,,,,,0,800
2021-04-03 00:00:00,-14400,Toronto,1.42,-6.01,0.0,3.33,1027.0,25.0,5.7,338,,,,,0,800
2021-04-03 01:00:00,-14400,Toronto,0.48,-6.95,-1.11,1.83,1027.0,27.0,5.7,338,,,,,0,800
2021-04-03 02:00:00,-14400,Toronto,0.05,-5.76,-1.11,1.11,1028.0,29.0,3.42,318,,,,,13,801
2021-04-03 03:00:00,-14400,Toronto,-0.8,-6.55,-2.78,1.11,1028.0,34.0,3.42,318,,,,,13,801
2021-04-03 04:00:00,-14400,Toronto,-1.46,-7.13,-3.33,1.06,1027.0,40.0,3.42,318,,,,,13,801
2021-04-03 05:00:00,-14400,Toronto,-1.56,-6.49,-4.44,0.87,1028.0,40.0,2.36,274,,,,,0,800
2021-04-03 06:00:00,-14400,Toronto,-1.8,-6.62,-4.0,0.87,1028.0,47.0,2.36,274,,,,,0,800
2021-04-03 07:00:00,-14400,Toronto,-1.82,-6.71,-3.89,0.87,1027.0,43.0,2.36,274,,,,,0,800
2021-04-03 08:00:00,-14400,Toronto,-2.22,-7.34,-3.89,0.37,1028.0,43.0,2.65,255,,,,,8,800
2021-04-03 09:00:00,-14400,Toronto,-2.56,-7.65,-4.44,0.37,1028.0,46.0,2.65,255,,,,,8,800
2021-04-03 10:00:00,-14400,Toronto,-2.21,-7.21,-5.0,1.27,1028.0,50.0,2.65,255,,,,,8,800
2021-04-03 11:00:00,-14400,Toronto,-1.97,-7.59,-4.44,1.22,1028.0,55.0,3.69,229,,,,,0,800
2021-04-03 12:00:00,-14400,Toronto,-1.13,-6.53,-3.33,1.22,1028.0,64.0,3.69,229,,,,,0,800
2021-04-03 13:00:00,-14400,Toronto,1.64,-3.43,0.82,2.78,1027.0,64.0,3.6,230,,,,,1,800
2021-04-03 14:00:00,-14400,Toronto,3.1,-2.89,2.22,3.89,1027.0,56.0,4.86,211,,,,,93,804
2021-04-03 15:00:00,-14400,Toronto,3.94,-1.97,2.24,5.0,1026.0,56.0,4.86,211,,,,,93,804
2021-04-03 16:00:00,-14400,Toronto,5.98,0.3,2.94,8.33,1025.0,56.0,4.86,211,,,,,93,804
2021-04-03 17:00:00,-14400,Toronto,6.67,-0.2,4.56,8.33,1024.0,61.0,6.92,205,,,,,0,800
2021-04-03 18:00:00,-14400,Toronto,7.1,-0.25,5.76,8.89,1023.0,45.0,6.92,205,,,,,0,800
2021-04-03 19:00:00,-14400,Toronto,8.19,0.74,5.76,10.0,1022.0,39.0,6.92,205,,,,,0,800
2021-04-03 20:00:00,-14400,Toronto,7.32,0.7,4.74,9.44,1021.0,39.0,5.62,230,0.29,,,,100,500
2021-04-03 21:00:00,-14400,Toronto,6.36,-0.25,3.84,8.0,1022.0,42.0,5.62,230,0.29,,,,100,500
2021-04-03 22:00:00,-14400,Toronto,4.81,-1.14,3.84,6.11,1022.0,70.0,5.62,230,0.25,,,,100,500
2021-04-03 23:00:00,-14400,Toronto,4.83,-0.38,2.78,6.11,1021.0,65.0,4.37,123,,,,,0,800
2021-04-04 00:00:00,-14400,Toronto,4.5,-0.75,3.09,5.0,1021.0,65.0,4.37,123,,,,,0,800
2021-04-04 01:00:00,-14400,Toronto,4.19,-1.1,2.78,5.0,1021.0,65.0,4.37,123,,,,,0,800
2021-04-04 02:00:00,-14400,Toronto,3.48,-0.59,2.22,4.44,1020.0,81.0,3.09,90,,,,,90,804
2021-04-04 03:00:00,-14400,Toronto,3.02,-0.99,1.11,5.0,1020.0,75.0,2.69,107,,,,,100,804
2021-04-04 04:00:00,-14400,Toronto,2.34,-1.75,0.56,4.31,1019.0,75.0,2.69,107,,,,,100,804
2021-04-04 05:00:00,-14400,Toronto,1.96,-1.7,0.0,4.23,1019.0,75.0,2.0,14,,,,,0,800
2021-04-04 06:00:00,-14400,Toronto,1.58,-1.86,-0.56,4.23,1019.0,87.0,2.0,14,,,,,0,800
2021-04-04 07:00:00,-14400,Toronto,1.56,-1.88,-0.56,4.23,1019.0,87.0,2.0,14,,,,,0,800
